https://github.com/ithewei/libhv,BUILD_UNITTEST
https://github.com/microsoft/mimalloc,MI_BUILD_TESTS
https://github.com/skypjack/uvw,BUILD_TESTING
https://github.com/libuv/libuv,LIBUV_BUILD_TESTS
https://github.com/rigtorp/SPSCQueue,NOTHING
https://github.com/bulletphysics/bullet3,BUILD_UNIT_TESTS
https://github.com/DigitalInBlue/Celero,CELERO_ENABLE_TESTS
https://github.com/cpputest/cpputest,CPPUTEST_BUILD_TESTING
https://github.com/stxxl/stxxl,BUILD_TESTS
https://github.com/eliaskosunen/scnlib,NOTHING
https://github.com/microsoft/proxy,BUILD_TESTING
https://github.com/oneapi-src/oneDNN,NOTHING
https://github.com/kfrlib/kfr,ENABLE_TESTS
https://github.com/idealvin/coost,BUILD_ALL
https://github.com/arvidn/libtorrent,build_tests
https://github.com/cycfi/q,Q_BUILD_TEST
